date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_mw,outage_state_mw,outage_total_mw,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw
2021-03-26,45551.0,54757.0,48060.0,23130.0,2760.0,174258.0,400.0,45.0,0.0,0.0,48.0,493.0,981.0,1314.0,1222.0,496.0,46.0,4060.0,105.0,44.0,102.0,34.0,8.0,293.0,14.0,52.0,31.0,,,97.0,43.53,37.77,101.48,5.21,0.18,188.0,7.81,2.5,0.0,0.0,0.12,10.43,0.031,0.0,0.47,2.5,2.97,72.19,24.84,3222.0,67.0,294.0,96.0,111.0,349.0,4137.0,8.43,17.84,29163.0,38763.0,67926.0,116.2,-314.8,245.8,-57.7,5.8,4.1,-16.3,-20.9,48709.0,58026.0,57429.0,23447.0,2786.0,181260.0
2021-03-27,44498.0,55125.0,48299.0,22519.0,2712.0,173153.0,860.0,178.0,0.0,0.0,56.0,1094.0,971.0,1327.0,1229.0,488.0,47.0,4063.0,104.0,51.0,103.0,38.0,4.0,300.0,11.0,53.0,30.0,,,94.0,50.56,39.92,103.11,5.2,0.18,199.0,7.91,1.0,0.0,0.0,0.76,9.67,0.054,0.0,1.23,15.21,16.43,72.35,11.21,3201.0,70.0,300.0,98.0,128.0,358.0,4154.0,8.62,18.19,29173.0,37984.0,67157.0,109.7,-304.7,251.1,-71.1,11.0,4.7,-16.3,-20.9,48624.0,58624.0,58394.0,22784.0,2788.0,183003.0
2021-03-28,43180.0,55377.0,48668.0,21716.0,2678.0,171619.0,1240.0,0.0,0.0,0.0,69.0,1309.0,977.0,1339.0,1236.0,470.0,47.0,4069.0,100.0,57.0,98.0,33.0,4.0,291.0,19.0,45.0,26.0,,,90.0,47.99,38.79,101.74,5.44,0.18,194.0,8.27,0.17,0.0,0.0,0.84,9.28,0.031,0.0,0.07,2.53,2.6,72.62,24.78,3225.0,69.0,291.0,95.0,127.0,350.0,4157.0,8.42,17.7,28803.0,38132.0,66935.0,112.7,-285.8,263.2,-111.0,13.8,6.1,-12.6,-21.1,47989.0,59427.0,57733.0,21761.0,2892.0,182464.0
2021-03-29,41817.0,51557.0,43929.0,21067.0,2530.0,160900.0,400.0,0.0,0.0,0.0,31.0,431.0,944.0,1305.0,1175.0,462.0,46.0,3932.0,102.0,48.0,67.0,32.0,4.0,253.0,49.0,56.0,23.0,,,128.0,49.51,38.46,99.8,5.4,0.16,193.0,7.6,0.0,0.0,0.0,0.84,8.44,0.025,0.0,0.0,0.81,0.81,76.15,23.04,3128.0,70.0,253.0,93.0,99.0,385.0,4029.0,9.55,18.16,27903.0,40364.0,68267.0,101.1,-252.8,259.6,-131.0,13.8,3.4,-11.4,-22.1,44612.0,57907.0,54532.0,21181.0,2768.0,175244.0
2021-03-30,35779.0,45151.0,45870.0,20937.0,2267.0,150004.0,400.0,0.0,0.0,0.0,274.0,674.0,851.0,1165.0,1181.0,444.0,42.0,3683.0,108.0,36.0,63.0,32.0,4.0,243.0,38.0,81.0,27.0,,,147.0,49.54,38.75,101.73,5.09,0.16,195.0,7.62,0.0,0.0,0.0,1.94,9.56,0.039,0.0,0.0,5.31,5.31,72.97,21.72,2861.0,75.0,243.0,109.0,93.0,404.0,3785.0,10.67,19.96,27463.0,40532.0,67995.0,75.2,-292.3,271.7,-71.1,10.3,2.9,-10.4,-23.9,39349.0,52594.0,56076.0,21290.0,2524.0,159810.0
2021-03-31,40488.0,52639.0,48921.0,22782.0,2137.0,166967.0,930.0,0.0,0.0,0.0,287.0,1217.0,875.0,1248.0,1203.0,470.0,36.0,3832.0,112.0,44.0,69.0,33.0,4.0,262.0,36.0,89.0,58.0,,,182.0,46.5,39.1,101.74,4.71,0.04,192.0,7.94,0.0,0.0,0.0,8.55,16.49,0.042,0.0,0.45,4.54,4.99,64.49,30.52,2955.0,75.0,262.0,93.0,100.0,436.0,3921.0,11.12,20.18,26193.0,38417.0,64610.0,84.5,-296.4,267.4,-65.5,3.1,3.2,-12.1,-24.0,46215.0,56473.0,57702.0,23420.0,2292.0,174479.0
2021-04-01,41860.0,54745.0,48327.0,23213.0,2108.0,170253.0,1080.0,0.0,0.0,0.0,180.0,1260.0,925.0,1321.0,1232.0,483.0,37.0,3998.0,116.0,43.0,69.0,34.0,6.0,267.0,34.0,96.0,67.0,,,197.0,53.01,39.61,112.66,5.03,0.13,210.0,7.6,0.0,0.0,0.0,4.54,12.14,0.04,0.0,0.0,1.68,1.68,68.27,30.05,3086.0,78.0,268.0,93.0,112.0,470.0,4107.0,11.44,20.23,25573.0,36227.0,61801.0,93.9,-259.7,239.8,-86.2,2.7,3.4,-13.3,-23.0,47630.0,57987.0,57414.0,23636.0,2335.0,175489.0
2021-04-02,47153.0,55110.0,48510.0,22865.0,2495.0,176133.0,400.0,0.0,0.0,0.0,82.0,482.0,907.0,1333.0,1239.0,478.0,41.0,3998.0,109.0,55.0,76.0,51.0,9.0,300.0,9.0,57.0,84.0,,,150.0,53.97,41.91,119.39,5.19,0.17,221.0,7.69,0.0,0.0,0.0,2.74,10.43,0.076,0.0,4.02,16.62,20.64,67.22,12.14,3090.0,75.0,300.0,89.0,105.0,424.0,4083.0,10.38,19.91,28153.0,35885.0,64038.0,118.3,-284.5,219.1,-63.1,4.5,5.5,-13.8,-22.6,,,,,,
2021-04-03,47876.0,54909.0,48941.0,23153.0,2556.0,177435.0,400.0,0.0,0.0,0.0,67.0,467.0,938.0,1337.0,1248.0,483.0,44.0,4050.0,108.0,60.0,81.0,49.0,8.0,307.0,10.0,55.0,82.0,,,146.0,51.2,39.9,117.56,5.46,0.23,214.0,7.79,0.0,0.0,0.0,1.54,9.33,0.041,0.0,0.43,9.93,10.36,79.02,10.62,3140.0,73.0,307.0,90.0,115.0,414.0,4137.0,9.99,19.58,29848.0,37532.0,67380.0,119.1,-310.9,225.1,-42.0,2.8,3.9,-13.6,-22.9,48481.0,58131.0,58433.0,23181.0,2851.0,177753.0
2021-04-04,48100.0,55306.0,48918.0,23446.0,2662.0,178432.0,793.0,0.0,0.0,0.0,52.0,845.0,940.0,1350.0,1255.0,496.0,46.0,4087.0,103.0,65.0,79.0,37.0,8.0,292.0,14.0,45.0,98.0,,,157.0,52.61,41.11,113.22,5.42,0.21,213.0,8.32,0.0,0.0,0.0,0.04,8.36,0.044,0.0,1.79,7.66,9.45,79.64,10.9,3156.0,72.0,292.0,89.0,121.0,425.0,4156.0,10.22,19.41,30428.0,37742.0,68170.0,119.4,-313.3,223.1,-39.2,5.2,3.7,-13.8,-21.7,48100.0,59325.0,57990.0,23719.0,2864.0,178561.0
2021-04-05,45351.0,53479.0,45388.0,20499.0,1805.0,166522.0,351.0,0.0,0.0,0.0,647.0,998.0,910.0,1325.0,1201.0,474.0,43.0,3954.0,108.0,46.0,70.0,34.0,7.0,265.0,14.0,51.0,67.0,,,131.0,51.02,39.88,108.34,5.46,0.04,205.0,6.4,0.0,0.0,0.0,2.69,9.09,0.034,0.0,0.78,4.05,4.83,79.3,15.88,3103.0,72.0,265.0,94.0,115.0,391.0,4040.0,9.67,18.57,29838.0,38780.0,68618.0,118.8,-293.9,230.7,-65.9,4.1,3.0,-15.7,-19.5,45750.0,57207.0,56001.0,22802.0,2552.0,173444.0
2021-04-06,48100.0,55945.0,48172.0,23546.0,2533.0,178296.0,1298.0,0.0,0.0,0.0,69.0,1367.0,963.0,1360.0,1231.0,473.0,44.0,4070.0,107.0,49.0,95.0,36.0,7.0,293.0,34.0,71.0,36.0,,,141.0,47.5,39.66,102.58,5.4,0.22,195.0,10.64,0.0,0.0,0.0,3.07,13.71,0.083,0.0,4.51,18.02,22.53,67.08,10.39,3197.0,70.0,293.0,101.0,117.0,392.0,4170.0,9.41,18.87,30548.0,38927.0,69475.0,132.1,-291.9,224.8,-78.3,2.4,2.5,-14.5,-19.6,48938.0,59890.0,57866.0,23703.0,2682.0,178891.0
2021-04-07,48933.0,55462.0,45878.0,23075.0,2625.0,175973.0,350.0,0.0,0.0,0.0,43.0,393.0,982.0,1372.0,1171.0,494.0,45.0,4064.0,111.0,65.0,86.0,34.0,6.0,302.0,37.0,77.0,30.0,,,144.0,43.83,37.89,98.16,5.09,0.21,185.0,9.05,0.0,0.0,0.0,1.17,10.22,0.057,0.0,3.09,8.1,11.19,69.86,18.94,3182.0,69.0,302.0,101.0,125.0,380.0,4160.0,9.15,18.83,30697.0,38738.0,69435.0,139.6,-300.6,200.1,-50.3,6.5,2.8,-16.0,-22.8,49262.0,60109.0,52947.0,23523.0,2842.0,180102.0
2021-04-08,50103.0,55904.0,48946.0,23588.0,2659.0,181200.0,420.0,0.0,0.0,0.0,8.0,428.0,973.0,1377.0,1217.0,505.0,47.0,4120.0,113.0,72.0,94.0,40.0,6.0,325.0,15.0,61.0,25.0,,,100.0,48.61,38.39,107.09,5.01,0.18,199.0,10.53,0.0,0.0,0.0,0.82,11.35,0.057,0.0,1.54,14.84,16.38,71.45,12.17,3226.0,72.0,325.0,103.0,138.0,350.0,4215.0,8.32,18.46,31029.0,34227.0,65255.0,140.8,-308.9,195.2,-41.3,10.3,3.4,-16.5,-23.6,50406.0,59456.0,57415.0,24456.0,3040.0,181058.0
2021-04-09,49995.0,53613.0,48086.0,22267.0,2498.0,176459.0,350.0,0.0,0.0,0.0,189.0,539.0,1007.0,1388.0,1215.0,506.0,45.0,4161.0,115.0,68.0,85.0,38.0,5.0,310.0,13.0,52.0,33.0,,,98.0,51.72,35.35,99.7,4.31,0.16,191.0,7.13,0.0,0.19,0.0,1.56,8.88,0.035,0.0,0.0,8.41,8.41,76.14,15.45,3277.0,75.0,310.0,99.0,149.0,343.0,4252.0,8.07,17.68,30473.0,32207.0,62679.0,137.7,-308.2,202.1,-53.3,17.0,1.8,-16.6,-21.8,52390.0,60446.0,57396.0,23328.0,2878.0,182559.0
2021-04-10,49599.0,53589.0,48780.0,22464.0,2662.0,177094.0,450.0,0.0,0.0,0.0,52.0,502.0,1001.0,1370.0,1218.0,487.0,46.0,4122.0,110.0,54.0,84.0,32.0,9.0,289.0,8.0,60.0,29.0,,,96.0,50.45,36.74,108.22,4.9,0.15,200.0,8.71,0.0,0.03,0.0,1.25,9.99,0.031,0.0,0.0,3.49,3.49,72.16,24.35,3256.0,73.0,289.0,108.0,133.0,352.0,4211.0,8.35,17.79,29075.0,30485.0,59560.0,162.6,-304.0,224.2,-104.1,13.6,3.6,-18.0,-21.6,50488.0,59576.0,57574.0,22664.0,2945.0,178383.0
2021-04-11,50096.0,52559.0,48485.0,22357.0,2466.0,175963.0,531.0,0.0,0.0,0.0,5.0,536.0,1005.0,1340.0,1208.0,489.0,44.0,4086.0,106.0,42.0,79.0,38.0,8.0,274.0,12.0,67.0,27.0,,,106.0,50.51,36.97,109.8,5.06,0.18,203.0,6.94,0.0,0.0,0.0,0.27,7.21,0.032,0.0,0.1,5.8,5.9,78.09,16.01,3235.0,76.0,274.0,108.0,112.0,363.0,4168.0,8.72,17.88,28295.0,31291.0,59586.0,161.2,-296.3,224.3,-108.9,15.4,4.6,-16.3,-22.0,51246.0,59548.0,56870.0,22862.0,2946.0,178581.0
2021-04-12,47281.0,51112.0,44329.0,21135.0,2508.0,166365.0,370.0,0.0,0.0,0.0,167.0,537.0,963.0,1295.0,1158.0,486.0,42.0,3944.0,100.0,38.0,68.0,38.0,9.0,253.0,15.0,62.0,26.0,,,102.0,50.75,35.66,108.19,5.04,0.18,200.0,6.4,0.0,0.0,0.0,1.72,8.12,0.034,0.03,0.81,2.9,3.75,77.13,19.12,3150.0,69.0,253.0,97.0,99.0,357.0,4025.0,8.88,17.58,26925.0,33132.0,60057.0,130.9,-267.7,218.3,-99.4,13.2,4.7,-16.8,-24.1,48345.0,57282.0,53369.0,22349.0,2719.0,170281.0
2021-04-13,50701.0,52808.0,45056.0,22569.0,2722.0,173856.0,350.0,0.0,0.0,0.0,55.0,405.0,1017.0,1328.0,1157.0,496.0,47.0,4045.0,108.0,47.0,71.0,40.0,9.0,275.0,3.0,58.0,29.0,,,90.0,51.55,37.38,100.42,5.22,0.21,195.0,7.51,0.0,0.0,0.0,0.93,8.44,0.035,0.0,0.03,6.26,6.3,78.94,14.77,3241.0,70.0,275.0,97.0,106.0,340.0,4129.0,8.22,17.25,26340.0,32583.0,58923.0,161.9,-303.7,185.6,-66.5,15.6,4.6,-17.9,-23.7,52107.0,59266.0,54942.0,22890.0,2940.0,177687.0
2021-04-14,51786.0,52456.0,43707.0,23065.0,2475.0,173489.0,350.0,0.0,0.0,0.0,49.0,399.0,1049.0,1326.0,1117.0,508.0,47.0,4047.0,105.0,37.0,63.0,39.0,7.0,251.0,10.0,47.0,24.0,,,81.0,48.09,37.32,95.01,5.31,0.19,186.0,9.99,0.0,0.0,0.0,0.78,10.77,0.024,0.0,0.0,3.59,3.59,82.25,14.17,3293.0,68.0,251.0,97.0,107.0,321.0,4136.0,7.75,16.15,26190.0,33830.0,60020.0,161.7,-309.1,174.8,-53.0,15.1,4.2,-17.1,-23.2,52459.0,58141.0,52208.0,23707.0,2764.0,176751.0
2021-04-15,51449.0,51003.0,41128.0,22880.0,2545.0,169005.0,350.0,0.0,0.0,0.0,9.0,359.0,1063.0,1304.0,1039.0,507.0,45.0,3958.0,104.0,37.0,58.0,36.0,12.0,246.0,31.0,70.0,35.0,,,136.0,48.36,33.83,89.55,5.01,0.19,177.0,7.3,0.0,0.0,0.0,1.84,9.14,0.036,0.0,0.6,4.98,5.58,76.44,17.98,3165.0,67.0,246.0,107.0,109.0,364.0,4057.0,8.97,17.67,26855.0,35007.0,61862.0,195.5,-320.7,153.4,-43.3,10.5,3.7,-16.1,-24.3,51941.0,57709.0,52504.0,23346.0,2763.0,174665.0
2021-04-16,50731.0,53389.0,43514.0,22550.0,2613.0,172797.0,350.0,50.0,0.0,0.0,45.0,445.0,1075.0,1304.0,988.0,507.0,46.0,3920.0,102.0,38.0,58.0,40.0,11.0,249.0,20.0,65.0,19.0,,,104.0,50.9,37.2,108.66,5.08,0.2,202.0,7.57,0.4,0.0,0.0,1.54,9.51,0.039,0.0,0.49,7.42,7.9,71.74,20.36,3151.0,68.0,249.0,107.0,103.0,356.0,4034.0,8.82,17.64,29345.0,34950.0,64295.0,217.7,-317.9,129.5,-43.6,13.6,4.3,-16.6,-24.3,51220.0,58456.0,46651.0,23190.0,2857.0,174071.0
2021-04-17,42276.0,53218.0,44605.0,23008.0,2516.0,165623.0,350.0,0.0,0.0,46.0,3.0,399.0,1006.0,1331.0,1055.0,505.0,45.0,3942.0,102.0,38.0,64.0,40.0,9.0,252.0,22.0,70.0,26.0,,,118.0,42.91,38.65,111.44,4.6,0.19,198.0,6.58,0.0,0.0,0.14,0.04,6.76,0.044,0.0,0.95,6.67,7.61,74.11,18.27,3162.0,68.0,252.0,107.0,99.0,367.0,4055.0,9.06,17.92,29459.0,36125.0,65583.0,185.3,-299.1,152.8,-62.5,12.0,4.7,-15.9,-23.1,47706.0,58753.0,49919.0,23535.0,2740.0,173567.0
2021-04-18,48178.0,53339.0,45372.0,20592.0,2526.0,170007.0,517.0,0.0,0.0,0.0,5.0,522.0,964.0,1334.0,1080.0,463.0,39.0,3880.0,104.0,41.0,83.0,38.0,10.0,276.0,7.0,63.0,29.0,,,98.0,50.0,38.81,108.54,4.99,0.09,202.0,6.74,0.0,0.0,0.0,0.04,6.78,0.056,0.02,2.12,12.58,14.72,70.14,15.14,3075.0,70.0,275.0,97.0,102.0,357.0,3975.0,8.97,18.34,27515.0,33785.0,61300.0,174.8,-287.7,194.5,-95.3,8.8,4.1,-13.3,-18.7,48699.0,59171.0,49929.0,21395.0,2696.0,172617.0
2021-04-19,47075.0,52324.0,41517.0,20944.0,2529.0,164389.0,350.0,0.0,0.0,0.0,7.0,357.0,973.0,1314.0,1048.0,459.0,42.0,3835.0,109.0,40.0,64.0,36.0,12.0,261.0,5.0,49.0,40.0,,,95.0,51.35,40.18,105.69,5.02,0.18,202.0,6.4,0.9,0.0,0.0,0.04,7.34,0.028,0.0,0.14,4.09,4.22,79.76,16.02,3048.0,71.0,261.0,107.0,100.0,350.0,3937.0,8.89,18.23,28306.0,35126.0,63431.0,156.2,-258.3,186.0,-97.2,7.9,4.8,-16.4,-21.3,48154.0,57491.0,47132.0,21824.0,2756.0,169542.0
2021-04-20,49984.0,53577.0,45779.0,22334.0,2611.0,174285.0,500.0,22.0,0.0,0.0,7.0,529.0,1029.0,1355.0,1095.0,470.0,41.0,3989.0,109.0,54.0,72.0,48.0,11.0,294.0,12.0,74.0,73.0,,,159.0,44.46,39.23,111.42,5.64,0.18,201.0,11.05,0.9,0.0,0.0,0.04,11.99,0.04,0.0,0.49,6.32,6.8,70.8,22.39,3103.0,73.0,294.0,89.0,104.0,416.0,4080.0,10.19,19.59,27996.0,37241.0,65236.0,188.2,-259.4,186.5,-125.4,6.6,7.1,-16.6,-21.0,50814.0,60284.0,51610.0,23116.0,2859.0,177097.0
2021-04-21,46292.0,51664.0,44549.0,23432.0,2628.0,168565.0,350.0,0.0,0.0,0.0,8.0,358.0,1010.0,1336.0,1093.0,508.0,46.0,3992.0,111.0,44.0,67.0,44.0,11.0,277.0,24.0,90.0,55.0,,,170.0,42.43,35.34,92.98,5.34,0.21,176.0,7.66,0.2,0.0,0.0,0.05,7.91,0.047,0.0,0.59,7.46,8.05,65.65,26.29,3154.0,72.0,277.0,84.0,113.0,401.0,4101.0,9.78,18.58,25606.0,37200.0,62806.0,164.3,-291.7,192.9,-88.3,10.8,6.9,-18.2,-20.8,47022.0,58548.0,50908.0,23888.0,2934.0,174171.0
2021-04-22,46497.0,51527.0,44933.0,21335.0,2816.0,167108.0,350.0,0.0,0.0,0.0,8.0,358.0,955.0,1316.0,1091.0,498.0,49.0,3910.0,113.0,51.0,79.0,39.0,12.0,294.0,9.0,60.0,43.0,,,112.0,49.16,35.9,103.87,5.09,0.21,194.0,6.4,0.0,0.0,0.11,0.08,6.59,0.048,0.0,1.37,8.62,9.99,72.89,17.13,3091.0,72.0,294.0,85.0,111.0,360.0,4013.0,8.98,18.41,27166.0,36492.0,63658.0,145.1,-292.5,200.9,-77.6,16.7,6.1,-16.9,-21.5,47539.0,57816.0,51512.0,23409.0,3017.0,170796.0
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,46028.0,51267.0,42094.0,22661.0,2768.0,164818.0,0.0,0.0,0.0,0.0,20.0,20.0,945.0,1309.0,1033.0,474.0,48.0,3810.0,141.0,45.0,71.0,41.0,11.0,309.0,37.0,96.0,45.0,,,178.0,40.59,38.41,94.16,5.13,0.23,179.0,6.75,0.0,0.0,0.0,0.62,7.37,0.021,0.0,0.0,1.65,1.65,82.31,16.04,2944.0,70.0,309.0,91.0,97.0,413.0,3923.0,10.52,20.7,27941.0,38030.0,65971.0,124.5,-278.9,195.7,-73.4,21.5,7.0,-15.8,-23.8,46362.0,57191.0,48080.0,23048.0,3012.0,166210.0
2021-04-25,45898.0,51292.0,42861.0,23080.0,2778.0,165909.0,490.0,0.0,0.0,0.0,65.0,555.0,961.0,1307.0,1024.0,497.0,49.0,3838.0,147.0,46.0,72.0,44.0,10.0,318.0,21.0,57.0,22.0,,,100.0,51.78,36.65,106.2,5.1,0.22,200.0,6.58,0.0,0.0,0.0,1.33,7.91,0.038,0.0,1.72,3.99,5.72,76.17,18.11,2987.0,80.0,318.0,100.0,98.0,351.0,3935.0,8.92,19.56,29300.0,38050.0,67350.0,122.1,-274.6,186.7,-60.1,20.0,7.3,-16.0,-23.2,46994.0,57668.0,47929.0,23716.0,2890.0,169658.0
2021-04-26,45180.0,49244.0,39882.0,22945.0,2757.0,160008.0,350.0,0.0,0.0,0.0,76.0,426.0,947.0,1268.0,982.0,504.0,49.0,3749.0,139.0,44.0,70.0,42.0,8.0,303.0,15.0,47.0,26.0,,,88.0,53.25,39.56,108.03,4.94,0.21,206.0,6.4,0.0,0.0,0.0,1.29,7.69,0.034,0.0,0.19,5.93,6.11,74.37,19.52,2906.0,76.0,303.0,116.0,96.0,346.0,3843.0,9.01,19.91,29167.0,39912.0,69079.0,129.3,-277.1,158.1,-38.5,20.7,6.7,-17.8,-22.4,46345.0,55652.0,43780.0,24128.0,2991.0,165320.0
2021-04-27,47400.0,50901.0,44033.0,23225.0,2785.0,168344.0,350.0,0.0,0.0,0.0,78.0,428.0,1024.0,1291.0,1046.0,508.0,49.0,3918.0,139.0,38.0,70.0,44.0,8.0,300.0,4.0,45.0,32.0,,,82.0,53.52,39.21,107.62,5.01,0.21,206.0,6.53,0.0,0.0,0.0,2.2,8.73,0.041,0.0,1.12,6.78,7.9,74.89,17.21,3072.0,78.0,300.0,120.0,113.0,341.0,4024.0,8.47,18.89,27548.0,38776.0,66324.0,185.2,-308.4,171.0,-68.7,15.8,8.2,-18.3,-21.2,48744.0,58307.0,49386.0,23660.0,3036.0,172594.0
2021-04-28,49428.0,50329.0,43829.0,23902.0,2861.0,170349.0,350.0,0.0,0.0,0.0,57.0,407.0,1053.0,1287.0,1063.0,514.0,53.0,3970.0,141.0,41.0,69.0,45.0,9.0,306.0,6.0,45.0,40.0,,,91.0,51.68,39.22,104.83,5.93,0.22,202.0,6.85,0.0,0.0,0.0,1.06,7.91,0.032,0.0,0.0,4.87,4.87,78.38,16.75,3102.0,77.0,306.0,122.0,120.0,348.0,4075.0,8.55,19.04,28568.0,38234.0,66802.0,204.4,-309.0,151.1,-67.1,16.2,8.0,-18.1,-20.9,51097.0,58466.0,49784.0,24651.0,3097.0,173488.0
2021-04-29,50487.0,51030.0,44815.0,23975.0,2368.0,172675.0,375.0,0.0,13.0,0.0,62.0,450.0,1086.0,1286.0,1070.0,525.0,47.0,4014.0,141.0,48.0,74.0,46.0,9.0,318.0,14.0,54.0,41.0,,,110.0,48.36,37.29,104.23,5.66,0.2,196.0,7.81,0.0,0.09,0.0,1.03,8.93,0.04,0.0,0.74,7.92,8.66,76.37,14.98,3116.0,75.0,318.0,113.0,142.0,361.0,4125.0,8.75,19.21,29118.0,37509.0,66627.0,213.2,-325.3,164.3,-66.0,9.6,8.8,-17.8,-22.2,51626.0,57990.0,49757.0,24265.0,2658.0,176255.0
2021-04-30,46463.0,50018.0,42830.0,22487.0,2842.0,164640.0,350.0,0.0,0.0,0.0,55.0,405.0,1104.0,1286.0,1073.0,508.0,50.0,4021.0,156.0,53.0,74.0,44.0,7.0,334.0,16.0,53.0,50.0,,,119.0,42.75,34.47,102.1,5.23,0.23,185.0,6.82,0.0,0.0,0.0,0.91,7.73,0.03,0.0,0.0,2.6,2.6,75.15,22.24,3117.0,73.0,334.0,109.0,136.0,357.0,4126.0,8.64,19.39,29758.0,36924.0,66682.0,233.4,-327.9,153.6,-78.7,13.4,6.9,-17.0,-24.5,49394.0,56950.0,49990.0,23569.0,3075.0,177692.0
2021-05-01,50136.0,49756.0,43995.0,22269.0,2646.0,168802.0,350.0,0.0,0.0,0.0,70.0,420.0,1097.0,1277.0,1050.0,481.0,52.0,3957.0,149.0,54.0,71.0,40.0,10.0,323.0,13.0,60.0,24.0,,,96.0,44.61,36.05,106.6,4.98,0.2,192.0,6.42,0.0,0.0,0.0,1.11,7.53,0.024,0.0,0.0,1.46,1.46,79.32,19.22,3089.0,82.0,323.0,109.0,134.0,335.0,4071.0,8.23,18.83,28207.0,35519.0,63726.0,247.7,-336.8,157.8,-87.3,13.5,7.6,-16.4,-25.7,51562.0,57572.0,48670.0,22293.0,2821.0,175900.0
2021-05-02,48005.0,46297.0,38474.0,21290.0,2096.0,156162.0,213.0,0.0,0.0,0.0,4.0,217.0,1104.0,1205.0,981.0,443.0,45.0,3779.0,159.0,41.0,59.0,40.0,10.0,308.0,21.0,51.0,32.0,,,104.0,43.98,31.02,97.67,5.08,0.19,178.0,6.42,0.0,0.0,0.0,0.1,6.52,0.047,0.0,0.97,7.71,8.68,73.32,18.0,2951.0,80.0,308.0,112.0,118.0,330.0,3899.0,8.47,19.25,28658.0,38403.0,67061.0,256.6,-317.6,148.2,-100.3,7.4,7.0,-13.5,-25.4,51622.0,53650.0,43961.0,21614.0,2221.0,166789.0
2021-05-03,45557.0,45910.0,39387.0,18264.0,2542.0,151660.0,140.0,0.0,0.0,0.0,3.0,143.0,1063.0,1175.0,962.0,440.0,46.0,3686.0,158.0,37.0,59.0,36.0,10.0,299.0,22.0,45.0,21.0,,,88.0,37.36,32.2,102.42,4.91,0.13,177.0,6.4,0.0,0.0,0.0,0.04,6.44,0.03,0.0,0.0,3.11,3.11,70.71,26.18,2874.0,75.0,299.0,113.0,113.0,314.0,3788.0,8.28,19.17,29491.0,39761.0,69252.0,236.4,-292.3,140.7,-96.2,8.5,5.8,-13.9,-25.5,49737.0,52415.0,43802.0,21191.0,2766.0,161149.0
2021-05-04,48431.0,48160.0,42233.0,20333.0,2586.0,161743.0,350.0,0.0,0.0,0.0,4.0,354.0,1072.0,1207.0,1006.0,418.0,43.0,3747.0,171.0,41.0,64.0,37.0,9.0,322.0,25.0,63.0,25.0,,,113.0,48.12,37.01,102.72,4.85,0.12,193.0,6.4,0.0,0.0,0.0,0.04,6.44,0.035,0.0,0.16,4.62,4.78,75.36,19.86,2885.0,80.0,322.0,113.0,108.0,353.0,3861.0,9.14,20.41,30317.0,37766.0,68083.0,225.0,-287.6,155.0,-105.3,8.3,6.2,-15.8,-25.3,51572.0,54526.0,47388.0,20650.0,2807.0,167126.0
2021-05-05,47464.0,49511.0,41486.0,18876.0,2437.0,159774.0,350.0,0.0,0.0,0.0,4.0,354.0,1092.0,1231.0,1020.0,383.0,42.0,3769.0,182.0,48.0,67.0,40.0,10.0,348.0,29.0,62.0,19.0,,,110.0,47.64,36.33,97.08,4.98,0.11,186.0,6.99,0.0,0.0,0.0,0.04,7.03,0.035,0.0,0.14,5.13,5.27,71.57,23.17,2900.0,78.0,348.0,117.0,111.0,343.0,3897.0,8.81,20.75,28612.0,37081.0,65693.0,230.0,-287.7,181.0,-133.5,6.6,8.7,-11.6,-21.4,50268.0,55576.0,47699.0,19516.0,2605.0,168124.0
