date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
29-04-2021,46463,50018,42830,22487,2842,164640,350,0,0,0,55,405,1104,1286,1073,508,50,4021,156,53,74,44,7,334,16,53,50,,,119,42.75,34.47,102.1,5.23,0.23,185,6.82,0,0,0,0.91,7.73,0.03,0,0,2.6,2.6,75.15,22.24,3117,73,334,109,136,357,4126,8.64,19.39,4877,14893,7972,1048,968,29758,12260,13613,6495,4545,11,36924,17137,28506,14467,5593,979,66682,235.6,-320.6,147.8,-74.9,12.1,0,233.4,-327.9,153.6,-78.7,13.4,-6.2,-2.2,-7.3,5.8,-3.8,1.3,-6.2,6.9,-17,-24.5,1.03,1.085,49394,56950,49990,23569,3075,177692,,,,,,,,,,,,,,,,,
30-04-2021,50136,49756,43995,22269,2646,168802,350,0,0,0,70,420,1097,1277,1050,481,52,3957,149,54,71,40,10,323,13,60,24,,,96,44.61,36.05,106.6,4.98,0.2,192,6.42,0,0,0,1.11,7.53,0.024,0,0,1.46,1.46,79.32,19.22,3089,82,323,109,134,335,4071,8.23,18.83,4877,14233,7602,548,947,28207,12615,12563,6495,3835,11,35519,17492,26796,14097,4383,958,63726,254.7,-325,142.4,-82.6,10.5,0,247.7,-336.8,157.8,-87.3,13.5,-5.1,-7,-11.8,15.4,-4.7,3,-5.1,7.6,-16.4,-25.7,1.04,1.08,51562,57572,48670,22293,2821,175900,,,,,,,,,,,,,,,,,
01-05-2021,48005,46297,38474,21290,2096,156162,213,0,0,0,4,217,1104,1205,981,443,45,3779,159,41,59,40,10,308,21,51,32,,,104,43.98,31.02,97.67,5.08,0.19,178,6.42,0,0,0,0.1,6.52,0.047,0,0.97,7.71,8.68,73.32,18,2951,80,308,112,118,330,3899,8.47,19.25,5577,14089,7202,843,947,28658,12615,14037,7905,3835,11,38403,18192,28126,15107,4678,958,67061,261.3,-311.2,138.7,-96.8,7.9,0,256.6,-317.6,148.2,-100.3,7.4,-5.9,-4.7,-6.5,9.5,-3.6,-0.6,-5.9,7,-13.5,-25.4,1.038,1.077,51622,53650,43961,21614,2221,166789,,,,,,,,,,,,,,,,,
02-05-2021,45557,45910,39387,18264,2542,151660,140,0,0,0,3,143,1063,1175,962,440,46,3686,158,37,59,36,10,299,22,45,21,,,88,37.36,32.2,102.42,4.91,0.13,177,6.4,0,0,0,0.04,6.44,0.03,0,0,3.11,3.11,70.71,26.18,2874,75,299,113,113,314,3788,8.28,19.17,5377,15317,7202,648,947,29491,13410,14090,7995,4255,11,39761,18787,29407,15197,4903,958,69252,240.5,-287.5,132.6,-94.8,9.2,0,236.4,-292.3,140.7,-96.2,8.5,-2.9,-4.1,-4.9,8.2,-1.4,-0.7,-2.9,5.8,-13.9,-25.5,1.054,1.089,49737,52415,43802,21191,2766,161149,,,,,,,,,,,,,,,,,
03-05-2021,48431,48160,42233,20333,2586,161743,350,0,0,0,4,354,1072,1207,1006,418,43,3747,171,41,64,37,9,322,25,63,25,,,113,48.12,37.01,102.72,4.85,0.12,193,6.4,0,0,0,0.04,6.44,0.035,0,0.16,4.62,4.78,75.36,19.86,2885,80,322,113,108,353,3861,9.14,20.41,5377,16277,6602,1148,913,30317,11955,13710,8035,4055,11,37766,17332,29987,14637,5203,925,68083,228.8,-284.6,149.1,-100,6.7,0,225,-287.6,155,-105.3,8.3,-4.6,-3.9,-3,5.8,-5.3,1.7,-4.6,6.2,-15.8,-25.3,1.059,1.093,51572,54526,47388,20650,2807,167126,,,,,,,,,,,,,,,,,
04-05-2021,47464,49511,41486,18876,2437,159774,350,0,0,0,4,354,1092,1231,1020,383,42,3769,182,48,67,40,10,348,29,62,19,,,110,47.64,36.33,97.08,4.98,0.11,186,6.99,0,0,0,0.04,7.03,0.035,0,0.14,5.13,5.27,71.57,23.17,2900,78,348,117,111,343,3897,8.81,20.75,5627,14277,7172,648,888,28612,11580,13190,8035,4265,11,37081,17207,27467,15207,4913,900,65693,236.6,-294.5,169.5,-117,5.3,0,230,-287.7,181,-133.5,6.6,-3.6,-6.7,6.8,11.5,-16.5,1.2,-3.6,8.7,-11.6,-21.4,1.045,1.086,50268,55576,47699,19516,2605,168124,,,,,,,,,,,,,,,,,
05-05-2021,49141,49694,41270,16877,2450,159432,140,0,0,0,7,147,1088,1260,1010,387,43,3788,203,55,62,48,12,380,16,82,20,,,118,50.53,39.16,103.81,4.87,0.15,199,6.83,0,0,0,0.04,6.87,0.03,0,0,4.17,4.17,72.65,23.18,2851,77,380,118,116,364,3907,9.32,22.08,5547,15507,6752,918,913,29637,11500,14570,8035,4265,11,38381,17047,30077,14787,5183,925,68018,243.6,-302.6,170,-113.5,2.5,0,235.7,-298.2,174.3,-121,3.8,-5.4,-8,4.4,4.2,-7.5,1.3,-5.4,11.4,-11.9,-23.5,1.048,1.085,52685,55470,47597,17747,2580,168017,,,,,,,,,,,,,,,,,
06-05-2021,40366,49080,42110,19662,2495,153713,350,0,0,0,7,357,1053,1258,1013,398,43,3766,196,62,75,66,16,414,25,76,19,,,121,39.03,37.15,103.16,5.42,0.16,185,6.97,0,0,0,0.08,7.05,0.033,0,0.29,6.02,6.31,75.69,18.01,2803,76,414,118,116,355,3883,9.14,22.85,5547,18337,7252,318,913,32367,11770,14807,8665,3765,11,39018,17317,33144,15917,4083,925,71385,214.8,-259.8,171.7,-126.7,-0.1,0,203.7,-247.4,178.5,-136.4,-0.8,-2.4,-11.2,12.3,6.8,-9.6,-0.8,-2.4,19.3,-10.8,-23.6,1.049,1.076,50621,56998,46688,20046,2710,168781,,,,,,,,,,,,,,,,,
07-05-2021,47203,48927,41110,19186,2407,158833,0,0,0,0,7,7,1005,1247,1008,404,43,3708,189,61,70,58,13,391,6,61,22,,,89,50.55,35.45,99.43,5.2,0.14,191,6.81,0,0,0,0.08,6.89,0.032,0,0.03,7.21,7.24,80.3,12.45,2781,79,391,118,117,328,3814,8.59,21.95,5547,19297,7252,318,913,33327,12320,14367,8455,4365,11,39518,17867,33664,15707,4683,925,72845,197.6,-220.9,155.6,-132.5,0.3,0,180.1,-215.1,169.4,-144.2,1.5,-8.2,-17.5,5.9,13.8,-11.7,1.2,-8.2,17.2,-8.5,-23.2,1.066,1.087,49560,56748,46965,19658,2604,164662,,,,,,,,,,,,,,,,,
08-05-2021,47889,49387,41412,20661,2577,161926,200,0,0,0,7,207,1070,1246,992,422,44,3773,189,61,72,51,16,388,3,52,21,,,76,49.63,35.91,108.73,5.1,0.16,200,4.05,0,0,0,0.04,4.09,0.034,0,0.09,8.84,8.93,80.49,10.58,2863,83,389,116,122,312,3884,8.24,21.21,4837,20137,6752,318,913,32957,11528,14495,8805,4665,11,39504,16364,34632,15557,4983,925,72461,221.1,-221.8,150,-147.5,-1.9,0,210.7,-212.3,145,-146.6,-2.6,-5.9,-10.5,9.5,-5,0.9,-0.7,-5.9,11.1,-10.1,-23.6,1.054,1.084,50540,56416,45323,20795,2826,166882,,,,,,,,,,,,,,,,,
09-05-2021,42745,45730,38988,18556,2357,148376,430,0,0,0,5,435,1022,1199,960,408,45,3635,174,59,69,53,15,369,11,69,21,,,101,48.64,34.54,101.68,4.91,0.32,190,3.45,0,0,0,0.04,3.49,0.023,0,0,1.22,1.22,82.39,16.4,2738,80,369,109,116,336,3748,8.98,21.72,4837,18637,6532,318,913,31237,11003,14572,9015,4665,11,39266,15839,33209,15547,4983,925,70503,217.1,-223.3,138.1,-132.7,0.8,0,206.9,-216.7,144.9,-139.6,2.2,-2.4,-10.2,6.6,6.7,-7,1.5,-2.4,11.6,-9.9,-23.7,1.034,1.079,48929,52318,43566,20054,2560,161950,,,,,,,,,,,,,,,,,
10-05-2021,47204,48064,39696,20299,2232,157495,200,0,0,0,5,205,1037,1215,972,413,44,3681,184,44,63,54,15,360,17,86,21,,,124,47.25,40.24,96.67,5.11,0.2,189,3.45,0,0,0,0.04,3.49,0.037,0,0.23,7.19,7.42,76.41,16.17,2774,79,360,110,113,359,3795,9.47,21.85,4837,18197,7132,48,913,31127,11863,14782,9035,4665,11,40356,16699,32979,16167,4713,925,71483,222.1,-249.7,151.2,-124.5,0.9,0,209.8,-246.8,168.1,-137.6,1.1,-5.4,-12.3,2.9,16.9,-13.1,0.2,-5.4,13.1,-10.2,-23.7,1.06,1.091,49999,56055,45310,20406,2594,164514,,,,,,,,,,,,,,,,,
11-05-2021,46274,48277,39032,18002,2522,154107,200,0,0,0,1,201,1051,1214,962,403,45,3675,198,39,56,51,18,362,25,108,52,,,185,46.04,42.58,95.01,4.94,0.18,189,3.45,0,0,0,0.03,3.48,0.032,0,0.65,3.65,4.29,79.33,16.38,2702,75,362,111,110,417,3779,11.04,23.58,5337,17972,8582,298,913,33103,11203,15475,8745,4875,11,40309,16539,33447,17327,5173,925,73411,221.9,-268.4,180.6,-133.9,-0.1,0,209.5,-260.1,179.9,-134.9,-2.6,-8.2,-12.4,8.3,-0.6,-1,-2.5,-8.2,11.3,-11.6,-23.9,1.046,1.093,47927,54029,45590,19760,2702,162518,,,,,,,,,,,,,,,,,
12-05-2021,41449,48244,38756,19100,2205,149754,200,0,0,0,1,201,1015,1222,930,376,43,3587,201,61,55,61,17,395,34,136,47,,,217,43.54,40.93,101.01,4.93,0.2,191,3.45,0,0,0,0.02,3.47,0.039,0,0.12,4.44,4.56,65.7,29.74,2560,75,395,103,109,450,3692,12.19,25.68,5337,18186,8832,298,1163,33816,11473,16367,9795,4575,11,42221,16809,34553,18627,4873,1175,76036,215.5,-270.9,181.5,-126.7,0.6,0,196.8,-251.2,186.9,-140.4,-0.6,-8.6,-18.8,19.7,5.4,-13.7,-1.1,-8.6,16.3,-6.8,-22,1.049,1.096,46870,53990,43296,19650,2538,158513,,,,,,,,,,,,,,,,,
13-05-2021,44112,48226,37878,20496,2219,152931,200,0,0,0,1,201,953,1222,916,373,42,3506,212,67,65,71,16,433,41,135,68,,,243,47.63,40.02,90.62,4.86,0.21,183,3.45,0,0,0,0.04,3.49,0.042,0,0.62,5.35,5.97,76.68,17.35,2415,71,433,103,106,467,3595,12.99,27.88,5827,17386,8332,798,1163,33506,11473,16445,10425,4685,11,43039,17299,33831,18757,5483,1175,76544,190.8,-249.4,175.6,-118,1,0,157.7,-224.1,189.4,-123.8,2.4,1.7,-33.1,25.3,13.9,-5.8,1.3,1.7,23.8,-5.8,-21.1,1.064,1.088,46310,54396,42712,20650,2407,156419,,,,,,,,,,,,,,,,,
14-05-2021,43321,47313,35692,20994,2370,149690,351,0,0,0,1,352,1006,1210,894,419,42,3571,202,70,58,68,18,417,13,67,78,,,158,49.7,40.05,106.16,5.29,0.22,201,3.63,0,0,0,0.04,3.67,0.052,0,1.04,12.8,13.84,70.44,15.72,2592,71,417,104,106,403,3693,10.92,25.01,5327,16326,8692,1498,1013,32856,11598,17817,10425,4685,11,44536,16924,34143,19117,6183,1025,77391,211.6,-220.5,135.9,-126.7,-0.3,0,198.3,-204.7,114.6,-114.5,-1.3,-7.5,-13.3,15.9,-21.3,12.2,-1,-7.5,16.7,-7.5,-20.6,1.06,1.091,47350,53983,41154,21192,3084,157259,,,,,,,,,,,,,,,,,
15-05-2021,46563,48315,35186,21682,2270,154016,200,0,0,0,5,205,1027,1198,838,460,41,3565,195,58,54,58,16,382,15,55,98,,,168,47.39,34.77,86.76,5.34,0.18,174,3.48,0,0,0,0.08,3.56,0.035,0,0.75,5.42,6.17,75.3,18.53,2606,74,382,115,103,387,3666,10.56,24.09,5952,15651,9132,998,1047,32779,12738,17777,12645,4895,11,48066,18689,33428,21777,5893,1058,80845,219.2,-214.3,98.6,-104.6,1.1,0,208.5,-210.6,79.5,-82.7,0.1,-5.2,-10.7,3.7,-19.2,21.8,-0.9,-5.2,12.6,-9.5,-19.8,1.052,1.094,49223,52209,38172,21720,2487,155731,,,,,,,,,,,,,,,,,
16-05-2021,47127,39864,34167,21310,2338,144806,200,0,0,0,6,206,1047,1070,795,467,41,3420,178,46,57,54,15,350,38,133,122,,,294,49.52,26.85,83.04,5.1,0.21,165,3.91,0,0,0,0.14,4.05,0.038,0,0.73,5.73,6.46,73.49,20.06,2365,70,350,123,101,498,3506,14.21,27.69,5952,17711,8982,1148,1047,34839,12528,18775,13655,4465,11,49434,18479,36486,22637,5613,1058,84273,235.8,-245.7,80.1,-72.9,2.7,0,233.3,-259.1,64.5,-44.1,2.9,-2.4,-2.5,-13.3,-15.6,28.8,0.3,-2.4,11.6,-12.4,-18.5,1.045,1.098,50335,47407,34393,22317,2560,150293,,,,,,,,,,,,,,,,,
17-05-2021,46997,39015,37580,22085,2425,148102,203,0,0,0,4,207,1097,971,860,486,41,3455,182,43,78,54,14,369,39,185,105,,,328,38.78,24.29,109.78,5.02,0.21,178,3.74,0,0,0,0.04,3.78,0.036,0,0.01,6.74,6.75,74.68,18.57,2331,71,370,124,102,544,3542,15.35,29.28,5952,17871,9482,818,1047,35169,12528,21024,13245,4465,11,51273,18479,38895,22727,5283,1058,86442,274.4,-286,83.6,-75.3,3.4,0,269.2,-341.1,108.5,-29.8,4.5,11.3,-5.2,-55,25,45.5,1.1,11.3,12.7,-13.3,-23.4,1.024,1.082,51059,41277,39582,22672,2716,153642,,,,,,,,,,,,,,,,,
18-05-2021,43221,36479,37514,21876,2328,141418,200,0,0,0,3,203,993,895,895,475,43,3300,185,45,69,60,15,375,35,131,108,,,274,24.38,18.16,111.92,5.01,0.12,160,3.45,0,0,0,0.04,3.49,0.044,0,1.46,4.51,5.97,72.28,21.75,2252,66,375,125,89,469,3376,13.9,28.72,5952,19031,10232,218,1068,36500,13648,21507,12475,5285,11,52926,19599,40538,22707,5503,1079,89426,246,-307.6,126.4,-69,4.2,0,218.4,-333.8,141.4,-39.7,6.2,-7.5,-27.6,-26.2,15,29.3,2.1,-7.5,14.2,-12.5,-24.2,1.04,1.091,48486,38588,40821,22179,2723,146858,,,,,,,,,,,,,,,,,
19-05-2021,33513,41313,36854,22238,2627,136545,200,0,0,0,0,200,793,931,898,482,46,3150,179,44,77,74,20,394,17,90,93,,,200,32.68,29.43,106.9,5.06,0.13,174,3.48,0,0,0,0,3.48,0.041,0,0.56,9.74,10.3,74.7,15,2155,65,394,125,89,415,3243,12.78,28.81,5952,19631,10022,218,1043,36865,14833,21494,12055,4705,11,53098,20784,41125,22077,4923,1054,89963,141.7,-238.9,158.4,-64.5,3.3,0,103.3,-250,175.4,-40.2,5,-6.7,-38.5,-11.2,17,24.3,1.7,-6.7,16.1,-11.9,-24.3,1.103,1.143,41214,41942,42505,22888,2849,137216,,,,,,,,,,,,,,,,,
20-05-2021,39529,44448,35708,21152,2224,143061,200,0,0,0,1,201,784,1030,873,455,43,3185,198,56,73,82,20,430,31,85,95,,,212,45.55,38.18,92.02,4.76,0.18,181,3.45,0,0,0,0.04,3.49,0.041,0,1.46,3.73,5.18,67.18,27.64,2129,68,430,125,81,430,3264,13.18,30.2,6452,20371,9122,243,1259,37447,15043,20349,11968,4815,11,52186,21494,40720,21090,5058,1271,89632,136.9,-203.4,130.7,-67.4,3.2,0,82,-177,145.7,-55.2,0.9,-3.6,-54.9,26.3,15,12.2,-2.3,-3.6,21.7,-6,-25.4,1.043,1.074,40918,45268,40131,22491,2474,145077,,,,,,,,,,,,,,,,,
21-05-2021,41352,45271,34655,21458,2657,145393,200,0,0,0,5,205,852,1090,837,455,46,3280,211,58,74,89,19,450,42,117,95,,,254,49.06,40.03,90.41,5.01,0.15,185,3.78,0,0,0,0.06,3.84,0.039,0,0.13,6.72,6.85,67.45,25.7,2167,70,450,128,76,471,3362,14.01,31.2,6452,20373,9122,48,1259,37254,14623,19879,12325,5315,11,52153,21074,40252,21447,5363,1271,89406,165.1,-187,98.4,-81.7,5.2,0,114.5,-168.1,116.9,-70.8,5.9,-1.6,-50.6,18.9,18.5,10.8,0.7,-1.6,20.9,-5.7,-26,1.044,1.082,43423,47451,39464,22159,2885,148798,,,,,,,,,,,,,,,,,
22-05-2021,43272,46128,35213,22555,2801,149969,470,0,0,0,4,474,903,1114,816,483,50,3366,208,61,77,85,19,450,23,106,89,,,218,40.35,38.77,86.07,5.34,0.23,171,3.8,0,0,0,0.06,3.86,0.041,0,1.35,8.38,9.73,76.58,13.69,2291,77,450,130,76,422,3445,12.25,29.07,6942,20373,8622,0,1022,36958,14383,20379,12575,5385,11,52733,21324,40752,21197,5385,1033,89691,208.2,-205.3,73,-82.8,6.9,0,175,-195.7,74.7,-70.8,8,-8.7,-33.2,9.5,1.7,12.1,1.1,-8.7,17,-7.3,-26.2,1.036,1.08,44653,48132,36594,23756,3053,150731,,,,,,,,,,,,,,,,,
23-05-2021,42568,44653,34574,23496,2723,148014,200,0,0,0,4,204,922,1106,801,497,52,3379,198,55,78,79,15,425,20,90,110,,,219,53.05,39.24,105.76,5.17,0.23,203,6.18,0,0,0,0.06,6.24,0.043,0,0.05,8.45,8.49,75.27,16.24,2310,77,425,130,73,453,3469,13.05,29.06,7642,19773,8622,0,1022,37058,14038,20133,12638,5565,11,52385,21679,39906,21260,5565,1033,89443,202,-180.9,36.6,-67.3,9.6,0,174.1,-174.4,29.7,-48.6,12.7,-6.5,-27.9,6.6,-6.9,18.7,3.1,-6.5,17.1,-9.7,-26.3,1.021,1.065,44361,47407,35813,24335,3042,151777,,,,,,,,,,,,,,,,,
24-05-2021,44869,47698,36139,21840,2645,153191,340,0,0,0,4,344,980,1160,828,483,50,3501,193,66,85,83,13,439,6,88,148,,,242,56,38.17,88.14,5.11,0.3,188,6.72,0,0,0,0.06,6.78,0.035,0,0.05,8.49,8.54,78.24,13.22,2400,85,439,130,76,463,3593,12.9,28.74,7642,20793,9122,1070,1022,39648,14173,19578,12848,5355,11,51965,21814,40371,21970,6425,1033,91613,233.7,-182.5,21.2,-83.7,11.4,0,216.8,-167.5,5.3,-77.4,13.5,-9.3,-16.9,15.1,-15.9,6.3,2.1,-9.3,19.1,-11.6,-24.5,1.03,1.079,47724,50691,36689,23921,2847,157154,,,,,,,,,,,,,,,,,
25-05-2021,46764,47912,34307,19468,2696,151147,520,0,0,0,1,521,1039,1173,829,411,48,3500,189,58,72,77,14,410,16,134,165,,,314,57.66,38.95,91.92,4.7,0.12,193,4.06,0,0,0,0.04,4.1,0.046,0,0.68,12.88,13.56,76.03,10.4,2362,83,410,121,82,536,3595,14.92,29.69,7642,20433,10372,1430,1022,40898,14463,19897,12848,5175,47,52429,22104,40330,23220,6605,1069,93327,279.8,-193.4,22.2,-119.4,10.9,0,272.1,-189.4,11.6,-114.1,10.6,-9.2,-7.7,4,-10.6,5.4,-0.3,-9.2,18.6,-8.9,-25.1,1.058,1.109,49863,50741,37243,21851,2909,153676,,,,,,,,,,,,,,,,,
26-05-2021,47991,47750,35488,15899,2711,149839,990,0,0,0,3,993,1103,1176,806,339,51,3475,194,40,60,82,15,391,24,192,201,,,417,52.84,36.87,91.46,4.59,0.18,186,3.57,0,0,0,0.04,3.61,0.033,0,0,5.98,5.98,78.57,15.45,2273,85,391,106,87,634,3577,17.73,31.62,8082,19513,10872,1740,1022,41228,14808,20077,13648,6615,11,55159,22889,39590,24520,8355,1033,96387,321.8,-209,32,-155.4,10.6,0,321.7,-212.6,19.4,-143.4,11.9,-2.9,-0.1,-3.5,-12.6,12,1.3,-2.9,20.6,-7.9,-18.7,1.02,1.078,52856,49455,36244,17816,2928,156172,,,,,,,,,,,,,,,,,
27-05-2021,48080,46823,35616,14330,2828,147677,200,0,0,0,4,204,1128,1177,841,310,50,3506,202,40,71,113,22,449,26,171,219,,,416,50.87,35.99,96.26,4.61,0.15,188,3.9,0,0,0,0.04,3.94,0.025,0,0.22,2.99,3.21,76.53,20.26,2249,83,449,106,89,637,3613,17.63,32.97,8082,19013,9872,2290,1022,40278,14808,19907,13648,7765,11,56139,22889,38920,23520,10055,1033,96417,342.5,-210.7,30.9,-168.6,6,0,344.8,-199.4,28.9,-182.4,3.2,-4.8,2.3,11.3,-2,-13.8,-2.7,-4.8,45,-1.8,-22.4,1.036,1.088,52537,51203,40212,15160,2973,156400,,,,,,,,,,,,,,,,,
28-05-2021,48328,47991,37181,18528,2877,154905,480,0,0,0,4,484,1130,1193,891,366,53,3632,227,59,92,125,26,528,41,130,182,,,353,49.8,34.21,109.76,4.64,0.2,199,3.45,0,0,0,0.04,3.49,0.072,0.53,3.14,11.72,15.39,70.34,14.27,2329,86,528,110,94,582,3728,15.6,32.7,7882,19553,9872,2700,1022,41028,14808,18765,14868,7005,11,55457,22689,38318,24740,9705,1033,96485,320,-214.8,49.4,-158.2,3.5,0,315.5,-205.1,48.9,-164.5,1,-4.2,-4.6,9.7,-0.5,-6.3,-2.5,-4.2,47.5,-2.9,-25,1.051,1.093,52669,52967,41426,18810,3025,160688,,,,,,,,,,,,,,,,,
29-05-2021,48148,46941,36654,19803,2961,154507,325,0,0,0,4,329,1136,1196,911,432,54,3730,243,69,91,123,19,544,34,112,149,,,295,50.53,38.34,106.62,5.09,0.22,201,6.82,0,0,0,0.04,6.86,0.028,0,0.24,3.12,3.37,73.52,23.11,2454,88,545,115,102,528,3831,13.77,30.98,7097,19553,10022,2540,772,39983,14283,19775,14868,6375,11,55312,21380,39328,24890,8915,783,95295,310.4,-241.8,69.5,-143.5,5.4,0,286.4,-231.2,71.7,-134.2,6.5,-0.7,-24,10.6,2.2,9.3,1.1,-0.7,43.3,-0.9,-25.2,1.041,1.102,51260,53038,42373,20845,3158,164030,,,,,,,,,,,,,,,,,
30-05-2021,45197,45978,35622,21493,2844,151134,540,0,0,0,10,550,1069,1137,899,453,52,3610,265,48,75,111,16,515,42,118,145,,,306,48.25,37.92,106.65,5.28,0.25,198,3.91,0,0,0,0.04,3.95,0.036,0,0,3.88,3.88,69.89,26.24,2353,80,515,121,93,545,3707,14.71,31.85,7097,18513,9522,930,772,36833,14733,19129,13298,4715,19,51894,21830,37642,22820,5645,791,88727,260.8,-234.7,74.4,-108.1,7.6,0,230.1,-230.8,90.7,-102.5,8.1,-4.4,-30.7,3.8,16.3,5.6,0.6,-4.4,38.9,-2.6,-24.1,1.036,1.085,51448,49725,40924,21618,2860,160772,,,,,,,,,,,,,,,,,
31-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06-2021,47367,46416,37535,21908,2709,155935,470,0,0,0,12,482,1069,1147,938,425,50,3629,241,53,75,106,22,497,28,92,74,,,194,49.73,37.62,104.59,5.09,0.2,197,4.89,0,0,0,0.04,4.93,0.03,0,0.01,4.85,4.86,79.66,15.48,2484,83,497,122,111,424,3720,11.4,28.03,7767,19947,8242,850,988,37794,15353,21267,12258,3665,11,52554,23120,41214,20500,4515,1000,90348,262.8,-211.6,116.6,-167.2,-0.7,0,258.9,-202.5,131.7,-189.9,-0.9,-2.7,-4,9,15.1,-22.7,-0.2,-2.7,29.8,-3.7,-22.6,1.062,1.109,49750,51641,44051,22050,2888,160456,,,,,,,,,,,,,,,,,
03-06-2021,49305,47070,36975,22222,2743,158315,251,0,0,0,3,254,1094,1137,866,481,51,3629,237,57,66,105,21,486,16,73,46,,,135,54.03,38.4,74.89,5.07,0.23,173,7.91,0,0,0,0.04,7.95,0.069,0.43,2.94,14.47,17.83,70.84,11.33,2592,86,486,119,108,339,3731,9.08,25.32,7207,19583,7492,850,772,35903,14613,20643,11208,3875,11,50350,21819,40226,18700,4725,783,86253,280.8,-217.7,73.6,-137.1,0.3,0,269.8,-209.6,84,-146,-1,-2.9,-11.1,8,10.4,-8.9,-1.3,-2.9,25.6,-7,-22.8,1.042,1.068,52460,51423,39286,23661,2929,162840,,,,,,,,,,,,,,,,,
04-06-2021,45295,45587,35178,22566,2664,151290,370,0,0,0,3,373,1138,1143,847,498,50,3677,238,58,64,100,19,479,6,55,44,,,104,51.42,33.78,84.53,5.15,0.22,175,7.06,0,0,0,0.04,7.1,0.034,0,0.08,1.69,1.77,77.58,20.65,2662,84,479,120,116,311,3771,8.24,24.12,5987,18323,7092,1450,738,33590,13573,20041,11168,3437,11,48230,19559,38364,18260,4887,750,81819,308.1,-243.2,49.4,-111.6,-2.8,0,298.7,-236.9,54.4,-116,-4.3,-4.1,-9.4,6.2,5,-4.4,-1.5,-4.1,21.3,-7.3,-24.9,1.036,1.07,51874,50041,40337,23359,2914,162702,,,,,,,,,,,,,,,,,
